movie,content,aspect,sentiment
鬼滅の刃,到后面已经完全是不可以跳过的广告中插播精彩打斗了，我真的不在乎每个人毫无特色的苦大仇深的无聊背景故事。感觉像是和一个长得很好看的人做爱但却话说个不停总抱怨你根本不关心的无聊琐事。Was I amazed by the visuals? Yes. Was it worth it? Nah. Man just stfu.,映像効果,0.9161059481185732
鬼滅の刃,大银幕看ufo的武打分镜是真的很爽，走马灯剧情也算鬼灭传统了，破坏电影观看流畅度也只能这样了。三哥确实算鬼格比较高的了，但他当初逃跑算什么堂堂正正；童磨这种人渣就不能放第二部么，先抑后扬什么的，能不能快点让他下地狱！,ストーリー,0.9963081176899771
鬼滅の刃,25.11.16 SFC绿地缤纷 一直在哭… 特效渲染肯花钱 分镜构图动脑筋 剧情反转有逻辑 人物塑造动人心 还要咋样！,ストーリー,0.47192510895225726
鬼滅の刃,25.11.16 SFC绿地缤纷 一直在哭… 特效渲染肯花钱 分镜构图动脑筋 剧情反转有逻辑 人物塑造动人心 还要咋样！,映像効果,0.47192510895225726
鬼滅の刃,真爽啊。打斗的每一帧都在烧钱。影院里男的女的都在哭。,映像効果,0.8326105068966906
鬼滅の刃,实话实说这一部无限城我是没那么满意的，甚至觉得观感上不如无限列车篇，但大银幕看足本无删减仍然是很难得的体验了，制作精良到确实感觉经费每秒都在燃烧。尽管入鬼灭的坑比较晚，但是从情感上依然能够被充分带入。开头虫柱一下就领盒饭了我没哭，反倒在善逸单挑师兄并且被爷爷说了句“你是我的骄傲”时流下了眼泪，这个又吵又胆小的小哭包，总算被逼迫着成长为了一个能够单挑上弦（弱版）的成熟职场人了，真是让人心疼。后半段留了大幅笔墨给到三哥，人物塑造也算是很扎实了，让人也能共情他的处境，但是大段的闪回多少还是有点影响节奏。该说不说，虽然剧情编排上能够感觉到创作者的顾此失彼，但大银幕看到这样的打斗还是太精彩了。不过一想到后两部还有那么多柱要挨个赴死，我真的是要两眼一黑……,ストーリー,0.9999999999999976
鬼滅の刃,实话实说这一部无限城我是没那么满意的，甚至觉得观感上不如无限列车篇，但大银幕看足本无删减仍然是很难得的体验了，制作精良到确实感觉经费每秒都在燃烧。尽管入鬼灭的坑比较晚，但是从情感上依然能够被充分带入。开头虫柱一下就领盒饭了我没哭，反倒在善逸单挑师兄并且被爷爷说了句“你是我的骄傲”时流下了眼泪，这个又吵又胆小的小哭包，总算被逼迫着成长为了一个能够单挑上弦（弱版）的成熟职场人了，真是让人心疼。后半段留了大幅笔墨给到三哥，人物塑造也算是很扎实了，让人也能共情他的处境，但是大段的闪回多少还是有点影响节奏。该说不说，虽然剧情编排上能够感觉到创作者的顾此失彼，但大银幕看到这样的打斗还是太精彩了。不过一想到后两部还有那么多柱要挨个赴死，我真的是要两眼一黑……,映像効果,0.9999999999999976
鬼滅の刃,鬼灭之所以好，并不只是作画好，配乐好，更多的是他里面没有那么多需要你恨的人，能不能一年一部啊或者你把我打晕到第二部上映前吧,音響,0.5302266350691404
鬼滅の刃,等于动画的精简版，但是回忆杀和独白真的是日式经典水时长手段，其它倒还好。,映像効果,0.9942503981861518
鬼滅の刃,"8.31 20:05博多运河城。
剧场篇就应该在剧场看，打斗画面做得太燃了，好喜欢每个人开大的特效！！！全程数次泪崩，在已经知道故事走向的情况下哭得稀里哗啦，但三哥输在炭治郎刀下我还是很烦，当然，好像没有哪个迷人的反派死在炭治郎刀下我不生气的，主角光环都懒得骂了……赶紧把后面的故事抬上来拜托了！！！！",ストーリー,0.9683835890547743
鬼滅の刃,"8.31 20:05博多运河城。
剧场篇就应该在剧场看，打斗画面做得太燃了，好喜欢每个人开大的特效！！！全程数次泪崩，在已经知道故事走向的情况下哭得稀里哗啦，但三哥输在炭治郎刀下我还是很烦，当然，好像没有哪个迷人的反派死在炭治郎刀下我不生气的，主角光环都懒得骂了……赶紧把后面的故事抬上来拜托了！！！！",映像効果,0.9683835890547743
鬼滅の刃,如果这是番剧值得一个满分，但这是电影。节奏奇差，说白了就是坐在电影院里看完了一整部剧，真是糟糕的体验。,ストーリー,0.2
鬼滅の刃,一如既往，长度和节奏都不适合影院，不愧是鬼灭之刃。一定是因为影院椅子的靠背被我放得太平，我才睡得那么香（,ストーリー,0.8964459287663022
鬼滅の刃,杀鬼少年终遇鬼王。结局的序章，战死一个柱，拼掉了两个上弦，武学奇才炭治郎又在战场上觉醒了新技能。作为一部电影来说，整体的叙事节奏其实过于冗长，没有一个突出的高潮部分，只有几个轮流推动剧情的小高潮，几个主角的戏份也很散，感觉就是将“电视剧”的前几集拼接在一起看。第一章是几条不同的叙事线索同时展开，主要战力分成几个小组各自解决敌人大将，估计到最后结局才会将汇聚在一起。,ストーリー,0.9999999999997236
鬼滅の刃,作为电影节奏确实是差了点，但打得确实爽，路人稍微补一下背景也能看的很带劲。,ストーリー,0.9993354784002031
鬼滅の刃,跟风而看。尽管剧场版完全没有再花篇幅介绍设定，但还是能从蛛丝马迹中理解世界观。叙事编排有大问题，且不论塞进了溢出普通电影体量的角色，通篇不断重复“战斗-闪回”的模式，在猗窝座出场之前就已经审美疲劳。所幸后半段终于把叙事重心聚焦到一场战斗上，招式层层推进，最终自毁的动作也足够悲情。鬼虽可怕、可憎、可恶，但是这世道把人逼成鬼，以致怨念生生不息。,ストーリー,0.9999999985456685
鬼滅の刃,跟风而看。尽管剧场版完全没有再花篇幅介绍设定，但还是能从蛛丝马迹中理解世界观。叙事编排有大问题，且不论塞进了溢出普通电影体量的角色，通篇不断重复“战斗-闪回”的模式，在猗窝座出场之前就已经审美疲劳。所幸后半段终于把叙事重心聚焦到一场战斗上，招式层层推进，最终自毁的动作也足够悲情。鬼虽可怕、可憎、可恶，但是这世道把人逼成鬼，以致怨念生生不息。,演技,0.9999999985456685
鬼滅の刃,跟风而看。尽管剧场版完全没有再花篇幅介绍设定，但还是能从蛛丝马迹中理解世界观。叙事编排有大问题，且不论塞进了溢出普通电影体量的角色，通篇不断重复“战斗-闪回”的模式，在猗窝座出场之前就已经审美疲劳。所幸后半段终于把叙事重心聚焦到一场战斗上，招式层层推进，最终自毁的动作也足够悲情。鬼虽可怕、可憎、可恶，但是这世道把人逼成鬼，以致怨念生生不息。,映像効果,0.9999999985456685
鬼滅の刃,音乐 画面 配音 剧情都很棒,ストーリー,0.9190913150841595
鬼滅の刃,音乐 画面 配音 剧情都很棒,映像効果,0.9190913150841595
鬼滅の刃,音乐 画面 配音 剧情都很棒,音響,0.9190913150841595
鬼滅の刃,看的过程逐渐勾起了久远的回忆，怎么就中断了追番呢，怎么就无限列车剧情全忘了，怎么就没去提前看了漫画呢～如果我一直追过来，有些画面看起来得多爽啊。可惜我没有。,ストーリー,0.9999090942838436
鬼滅の刃,看的过程逐渐勾起了久远的回忆，怎么就中断了追番呢，怎么就无限列车剧情全忘了，怎么就没去提前看了漫画呢～如果我一直追过来，有些画面看起来得多爽啊。可惜我没有。,映像効果,0.9999090942838436
鬼滅の刃,糟糕至极的无限闪回节奏编排配上和画面重复作用的巨量无效台词文本,ストーリー,0.2
鬼滅の刃,糟糕至极的无限闪回节奏编排配上和画面重复作用的巨量无效台词文本,演技,0.2
鬼滅の刃,糟糕至极的无限闪回节奏编排配上和画面重复作用的巨量无效台词文本,映像効果,0.2
鬼滅の刃,不知道为啥飞碟桌改编鬼灭基本没啥取舍，难道鬼灭原作是什么改不了的世界名著吗…所以本片还是这种打着打着进一段回忆的完全不电影的叙事方式，这个意义上来说没啥惊喜…不过我还是想马上看到上一战,ストーリー,0.9954776494837767
鬼滅の刃,2597。没看过鬼灭一秒的我来凑热闹看鬼灭了，路人看也没问题剧情太简单了，除了打就是明显水时长的回忆杀。看到眼睛写名字和主角喊说“我来砍你啦”这两处我真是笑出来。小贰小陆和小三这三段回忆杀，前面两段还好，小三那段实在是太长了，看得我都困起来了。打一段回忆一段，说实在这结构无聊得只能打三星。但是大厅的音响，观众非常少一行只有我一个人坐着毫无打扰的情况下观影效果太好了，除去剧情问题画面也挺漂亮的（就是忍登上房子？时为什么不走正中间呢我这个强迫症看得有点难受），加分打四星吧,ストーリー,0.9999961309148361
鬼滅の刃,2597。没看过鬼灭一秒的我来凑热闹看鬼灭了，路人看也没问题剧情太简单了，除了打就是明显水时长的回忆杀。看到眼睛写名字和主角喊说“我来砍你啦”这两处我真是笑出来。小贰小陆和小三这三段回忆杀，前面两段还好，小三那段实在是太长了，看得我都困起来了。打一段回忆一段，说实在这结构无聊得只能打三星。但是大厅的音响，观众非常少一行只有我一个人坐着毫无打扰的情况下观影效果太好了，除去剧情问题画面也挺漂亮的（就是忍登上房子？时为什么不走正中间呢我这个强迫症看得有点难受），加分打四星吧,映像効果,0.9999961309148361
鬼滅の刃,为什么上弦三会有这样的命运？耶稣说：“不是他犯了罪，也不是他父母犯了罪，而是要在他身上彰显上帝的作为。上弦三正是自己替自己选择了这样的剧本，然后最终选择了这样圆满的救赎。天地不仁 以万物为刍狗啊,ストーリー,0.9999999971924072
鬼滅の刃,"意料之中，果然是犯了之前的老毛病，不加节制的泛滥回忆。仿佛每个人不来一套拖沓的回忆，就完成不了人物塑造与剧情推动。
一半的时间都是回忆，把电影搞的支离破碎，看到炭治郎回忆亲爹那段已经彻底绷不住了，没想到后面猗窝座快死的时候还能再来半小时回忆。
三条对抗路∶
虫柱蝴蝶忍对上二童磨，被秒杀，香奈乎进场。
我妻善逸单杀新上六，也就是自己的师兄狯岳，这个真是上弦鬼之耻。
灶门炭治郎+水柱富冈义勇VS上三猗窝座，靠打到对方陷入回忆后自杀身亡。",ストーリー,0.999999999999885
鬼滅の刃,对我来说，节奏太慢，铺垫太长，其他都好，第一章,ストーリー,0.8720120687139039
鬼滅の刃,建议改名鬼灭之刃：回忆篇，看之前知道回忆多，没想到这么多，大概占了电影的三分之二，每场战斗都要回忆好几次，情绪刚调动起来了就切回忆了，刚看着爽了又切回忆了，导致观感很差，好好的特效打斗都被回忆毁掉了。,演技,0.2
鬼滅の刃,建议改名鬼灭之刃：回忆篇，看之前知道回忆多，没想到这么多，大概占了电影的三分之二，每场战斗都要回忆好几次，情绪刚调动起来了就切回忆了，刚看着爽了又切回忆了，导致观感很差，好好的特效打斗都被回忆毁掉了。,映像効果,0.2
鬼滅の刃,还是番剧的节奏，本可以更电影化的。,ストーリー,0.9967103583529743
鬼滅の刃,作为剧场版，节奏比“无限列车”好多了，从第一场蝴蝶忍的战斗到跟猗窝座的决战，穿插着一些回忆和外部布局还有鎹鸦的飞行，井然有序，张弛有度。三哥不愧是俩集剧场版的真男主，前史一出来再加上他自己的选择，让人瞬间原谅他……为什么打败上弦三有鎹鸦播报，善逸打败上弦六就没有？！,ストーリー,0.9999999924095938
鬼滅の刃,视音效确实是顶级，至于其他……,音響,0.9955099214936135
鬼滅の刃,漫画原作就是这样，战斗要同时发挥悟道和心理治疗的作用，闪回小剧场喧兵夺主，影像由此忠实地映照出它和漫画媒介之间的区别——在影院的时间像是一个坏掉的水龙头，时而涓涓细流，时而飞流直下（和好的区别在于你无法控制）。3d动作戏的表现力，还得是飞碟社，掌握了战斗爽的奥义。漫画里一些比较在意部分的呈现方式，比如童磨战的阴森氛围，通透世界的视野，也都很好地还原了，所以还是能给一个正面评价。,演技,0.9999999999950726
鬼滅の刃,漫画原作就是这样，战斗要同时发挥悟道和心理治疗的作用，闪回小剧场喧兵夺主，影像由此忠实地映照出它和漫画媒介之间的区别——在影院的时间像是一个坏掉的水龙头，时而涓涓细流，时而飞流直下（和好的区别在于你无法控制）。3d动作戏的表现力，还得是飞碟社，掌握了战斗爽的奥义。漫画里一些比较在意部分的呈现方式，比如童磨战的阴森氛围，通透世界的视野，也都很好地还原了，所以还是能给一个正面评价。,映像効果,0.9999999999950726
鬼滅の刃,漫画原作就是这样，战斗要同时发挥悟道和心理治疗的作用，闪回小剧场喧兵夺主，影像由此忠实地映照出它和漫画媒介之间的区别——在影院的时间像是一个坏掉的水龙头，时而涓涓细流，时而飞流直下（和好的区别在于你无法控制）。3d动作戏的表现力，还得是飞碟社，掌握了战斗爽的奥义。漫画里一些比较在意部分的呈现方式，比如童磨战的阴森氛围，通透世界的视野，也都很好地还原了，所以还是能给一个正面评价。,音響,0.9999999999950726
鬼滅の刃,梶浦由记的圣堂bgm要把我轰到上天堂了。虽然知道结局但看的过程还是很揪心，打斗和刀技特效的搭配都太赞了。,ストーリー,0.9999732226763794
鬼滅の刃,梶浦由记的圣堂bgm要把我轰到上天堂了。虽然知道结局但看的过程还是很揪心，打斗和刀技特效的搭配都太赞了。,映像効果,0.9999732226763794
鬼滅の刃,看这个进度后面最少还有两部剧场版，2030年能大结局就不错了,ストーリー,0.9769860258651706
鬼滅の刃,三星半。杜比或者imax加成大银幕上看观感还是很不错的，明明本片重点在于砍上弦三，但开头非要插蝴蝶忍被刀这条线，明明这个角色牺牲得很壮烈，但part立马断掉让人不禁觉得这片子强行上映院线不就是为了拆分几部曲圈钱吗（蝴蝶忍粉丝真的很心痛…)我妻那条线节奏也弄得有点怪,ストーリー,0.9997279503685192
鬼滅の刃,三星半。杜比或者imax加成大银幕上看观感还是很不错的，明明本片重点在于砍上弦三，但开头非要插蝴蝶忍被刀这条线，明明这个角色牺牲得很壮烈，但part立马断掉让人不禁觉得这片子强行上映院线不就是为了拆分几部曲圈钱吗（蝴蝶忍粉丝真的很心痛…)我妻那条线节奏也弄得有点怪,演技,0.9997279503685192
鬼滅の刃,忠实原著，特效华丽，三哥纯爱战士真男人！,映像効果,0.9885718186411578
鬼滅の刃,鬼灭之刃糟糕的观影体验也就算了，整个无聊又zzzq，人物设计个个都是卡姿兰大眼睛，动作设计？剧情和好莱坞无脑大片的剧本差不多。迪士尼味太重了！无脑商业片必备要素是有吸引自己的元素，比如我喜欢怪兽，邪典味的，电锯人就是邪典派，从bgm都有那意思，虽然整体也无聊但会有那么点元素戳你，藤本树还是可以的，看猥琐宅男的幻想比看we are family好一万倍，看到结尾不停重复那点救赎我特么实在忍不住走了…,ストーリー,0.2
鬼滅の刃,鬼灭之刃糟糕的观影体验也就算了，整个无聊又zzzq，人物设计个个都是卡姿兰大眼睛，动作设计？剧情和好莱坞无脑大片的剧本差不多。迪士尼味太重了！无脑商业片必备要素是有吸引自己的元素，比如我喜欢怪兽，邪典味的，电锯人就是邪典派，从bgm都有那意思，虽然整体也无聊但会有那么点元素戳你，藤本树还是可以的，看猥琐宅男的幻想比看we are family好一万倍，看到结尾不停重复那点救赎我特么实在忍不住走了…,映像効果,0.2
鬼滅の刃,战斗部分属实爽，回忆部分着实困(ಥ_ಥ)日本动画片的模式确实跟美国的完全不一样，用大聪讲的叫序-破-急……跟《灌篮高手》一出手投个篮回忆两集一个模子；讲真，还是富冈义勇和蝶柱帅；无限城的制作部分有点《哪吒2》的风格和干劲儿了，但仍旧不够立体不够无规则，按说应该在《星际穿越》之上才对，毕竟上映时间和制作时间比之晚了许多。当前8.8。,映像効果,0.9999999995870921
鬼滅の刃,日本人好会用自己的文化元素，打斗穿插叙事平衡节奏，不断重复“变强”的执念和世界观，再适当插入对峙的“为什么”和“不是这样的”。虽然故事内核挺简单的，但看了快3小时，感觉展开的完全是冰山一角。,ストーリー,0.9999216482873338
鬼滅の刃,日本人好会用自己的文化元素，打斗穿插叙事平衡节奏，不断重复“变强”的执念和世界观，再适当插入对峙的“为什么”和“不是这样的”。虽然故事内核挺简单的，但看了快3小时，感觉展开的完全是冰山一角。,映像効果,0.9999216482873338
鬼滅の刃,特效顶级，配乐好听，IMAX厅看感觉就像身处无限城一般。,映像効果,0.9986576540522509
鬼滅の刃,特效顶级，配乐好听，IMAX厅看感觉就像身处无限城一般。,音響,0.9986576540522509
鬼滅の刃,"步入工作后，我才从龙珠、柯南、海贼等经典补起，初尝日漫其中的滋味，所以完完全全算不上二次元。

到现在，电影院的看剧会我每年都要参加很多次，首要体验是了解、观察那些笃定的二次元，其次才是追番。

《鬼灭之刃》去香港看了 IMAX，去除在其之前的“日漫”限定语，丝毫不影响这是一部华丽、热血而又柔软的电影。

“鬼灭”算是较近的原创作品了，日本好像在这方面装了永动机一般。没有什么复杂的剧情、宏大而深刻的叙事，却非常容易带领读者、观众进入鬼杀队那群孩子的世界，这就是二次元，这也是二次元。

那么多群像，每一位几乎都能找到 ta 的受众、粉丝，即便是反派。现实生活那些我们渴望而求之不得或羞于表露的情感、品质，以另一种方式彰显着它们的可贵，值得用战斗去守护、赢回。

非常棒的观看体验。",ストーリー,1.0
鬼滅の刃,8/10 制作奢侈，猗窝座的打斗大概是所有角色里我最喜欢的两位，另一位是悲鸣屿行冥。,演技,0.9972706074042074
鬼滅の刃,8/10 制作奢侈，猗窝座的打斗大概是所有角色里我最喜欢的两位，另一位是悲鸣屿行冥。,映像効果,0.9972706074042074
鬼滅の刃,承接《柱训练篇》最后鬼杀队全员落入无限城的剧情，大结构分三段：蝴蝶忍vs童磨前半（到香奈乎出场，看点是虫柱模拟不同昆虫和节肢动物形态的进攻策略以及对花柱的回忆）、善逸vs狯岳（看点是同门宿怨，只会第一式vs除了第一式其他全会）、炭治郎&富冈义勇vs猗窝座。第三段又分成了正面接敌战斗、炭治郎回忆父亲领悟通透境界、猗窝座回忆父亲、庆藏和恋雪的过往。飞碟社疯狂堆叠呼吸特效的光污染达到令人发指的程度，但无限城的建模及对传令乌鸦、鬼杀队普通队员穿插的刻画真是比漫画增强了许多氛围和临场感。因为重心要放到上弦三所以对蝴蝶忍开篇很功能性的牺牲有点不满，其实上弦二独立叙述比已经展露了招式的上弦三、水柱、火神神乐要更精彩。第二章估计是上弦二收尾和上弦一打出最终形态前吧，还是可以期待一波。,ストーリー,1.0
鬼滅の刃,承接《柱训练篇》最后鬼杀队全员落入无限城的剧情，大结构分三段：蝴蝶忍vs童磨前半（到香奈乎出场，看点是虫柱模拟不同昆虫和节肢动物形态的进攻策略以及对花柱的回忆）、善逸vs狯岳（看点是同门宿怨，只会第一式vs除了第一式其他全会）、炭治郎&富冈义勇vs猗窝座。第三段又分成了正面接敌战斗、炭治郎回忆父亲领悟通透境界、猗窝座回忆父亲、庆藏和恋雪的过往。飞碟社疯狂堆叠呼吸特效的光污染达到令人发指的程度，但无限城的建模及对传令乌鸦、鬼杀队普通队员穿插的刻画真是比漫画增强了许多氛围和临场感。因为重心要放到上弦三所以对蝴蝶忍开篇很功能性的牺牲有点不满，其实上弦二独立叙述比已经展露了招式的上弦三、水柱、火神神乐要更精彩。第二章估计是上弦二收尾和上弦一打出最终形态前吧，还是可以期待一波。,映像効果,1.0
鬼滅の刃,承接《柱训练篇》最后鬼杀队全员落入无限城的剧情，大结构分三段：蝴蝶忍vs童磨前半（到香奈乎出场，看点是虫柱模拟不同昆虫和节肢动物形态的进攻策略以及对花柱的回忆）、善逸vs狯岳（看点是同门宿怨，只会第一式vs除了第一式其他全会）、炭治郎&富冈义勇vs猗窝座。第三段又分成了正面接敌战斗、炭治郎回忆父亲领悟通透境界、猗窝座回忆父亲、庆藏和恋雪的过往。飞碟社疯狂堆叠呼吸特效的光污染达到令人发指的程度，但无限城的建模及对传令乌鸦、鬼杀队普通队员穿插的刻画真是比漫画增强了许多氛围和临场感。因为重心要放到上弦三所以对蝴蝶忍开篇很功能性的牺牲有点不满，其实上弦二独立叙述比已经展露了招式的上弦三、水柱、火神神乐要更精彩。第二章估计是上弦二收尾和上弦一打出最终形态前吧，还是可以期待一波。,音響,1.0
鬼滅の刃,11.14，11.16号连刷两次 不过两次都错过了开头 伤心,ストーリー,0.3030081644549111
鬼滅の刃,猗窝座恋雪真的可嗑可泣TTTT香晕了呜呜呜呜！！但最爽的还是跟义勇对战那段高燃BGM配上狂拽酷炫的刀光剑影，看得好爽，精髓部分就是，猪猪跟炭治郎聊个天儿都能给人家觉醒见闻色霸气！（误）这段主角光环升维真是全身起鸡皮疙瘩。最虐又最爽的......蝴蝶忍被童磨怀抱着整个身子都被吸进去了，额滴天，相恨相杀的极致。想到童磨是吞了她被慢性毒死，我真晕了（吸氧ing）。整体来说还是我偏爱无限城这个地图......但我真不懂，无惨肯定在地底下啊往上层找的逻辑是啥！以及，期待黑死牟，随便往那一站都帅得肝颤，呜呼，黑红瞳六眼就是帅啊！搓手等下集。,ストーリー,0.999999770685045
鬼滅の刃,观于松仁威秀：视效尚可，无限城的视觉建制上有可值圈点之处。但主创显然无力掌控这种“花开数朵，各表一支”的散点叙述，叙事节奏始终游走在延宕与断裂这二者之间。更不消说单调却毫不克制的情绪输出与单薄而力尽神危的人物塑造犹如叠床架屋般循环呈现，这种重皮叠髓的叙事设计及“史诗”般的叙事体量令影片落入《变形金刚》式的窠臼之中（念-打-跑），徒然消耗观者的心神。倒不如借鉴影版《灌篮高手》的叙事经验，以单视角串联并统合起事件主体。相较徒有其表的“多点开花”，选择以点打面，对群像而言，未尝不是一种更为周至的叙事策略。,ストーリー,0.9999999999579283
鬼滅の刃,观于松仁威秀：视效尚可，无限城的视觉建制上有可值圈点之处。但主创显然无力掌控这种“花开数朵，各表一支”的散点叙述，叙事节奏始终游走在延宕与断裂这二者之间。更不消说单调却毫不克制的情绪输出与单薄而力尽神危的人物塑造犹如叠床架屋般循环呈现，这种重皮叠髓的叙事设计及“史诗”般的叙事体量令影片落入《变形金刚》式的窠臼之中（念-打-跑），徒然消耗观者的心神。倒不如借鉴影版《灌篮高手》的叙事经验，以单视角串联并统合起事件主体。相较徒有其表的“多点开花”，选择以点打面，对群像而言，未尝不是一种更为周至的叙事策略。,演技,0.9999999999579283
鬼滅の刃,蝴蝶柱真成了扎扎实实的意难平了，打头阵的蝴蝶柱在战斗过程中和以往很多人物战斗一样，有很多闪回和回忆，本以为最后一击已经可以结束战斗了，结果在没有任何遗言的情况下被领了盒饭。从电影角度来看，这部在打斗上“断触”过多，大量的回忆和闪回影响了电影的节奏，尤其是使得战斗不那么“悲壮”，如果把用来塑造人物的情节放在剧集里会更好，大决战不适合插入那么多大量本该早就应该交代给观众的人物背景或者动机。,ストーリー,0.9999999999674689
鬼滅の刃,蝴蝶柱真成了扎扎实实的意难平了，打头阵的蝴蝶柱在战斗过程中和以往很多人物战斗一样，有很多闪回和回忆，本以为最后一击已经可以结束战斗了，结果在没有任何遗言的情况下被领了盒饭。从电影角度来看，这部在打斗上“断触”过多，大量的回忆和闪回影响了电影的节奏，尤其是使得战斗不那么“悲壮”，如果把用来塑造人物的情节放在剧集里会更好，大决战不适合插入那么多大量本该早就应该交代给观众的人物背景或者动机。,映像効果,0.9999999999674689
鬼滅の刃,这么华丽的动作画面音乐……太适合在杜比厅看了！我真的能感觉到360环绕立体声的魅力，原作者应该很偏爱漪窝座这个角色吧，给了他好完整的故事线，我都为他哭泣了。,ストーリー,0.9999999887302745
鬼滅の刃,这么华丽的动作画面音乐……太适合在杜比厅看了！我真的能感觉到360环绕立体声的魅力，原作者应该很偏爱漪窝座这个角色吧，给了他好完整的故事线，我都为他哭泣了。,演技,0.9999999887302745
鬼滅の刃,这么华丽的动作画面音乐……太适合在杜比厅看了！我真的能感觉到360环绕立体声的魅力，原作者应该很偏爱漪窝座这个角色吧，给了他好完整的故事线，我都为他哭泣了。,映像効果,0.9999999887302745
鬼滅の刃,这么华丽的动作画面音乐……太适合在杜比厅看了！我真的能感觉到360环绕立体声的魅力，原作者应该很偏爱漪窝座这个角色吧，给了他好完整的故事线，我都为他哭泣了。,音響,0.9999999887302745
鬼滅の刃,热血番千千万，为什么就你这么好哭。平铺直叙，经典叙事，善恶分明的正邪对抗，甚至连一丝丝反转都不给你，但它似乎就是被（东亚）人民群众选中去挑战复联系列去主导“电影院”在地球的谢幕仪式，去成为时代印记的吧。我想，就是看着这么一群卓越的天才少年人前仆后继去殒命，打毫无胜算的战，对坚如磐石的恶嗤之以鼻，夸下必胜的海口然后被命运一个个淘汰，而我们之所以陷入椅子拔不出来无非就是莫名觉得，你们也许在为我而战。被情绪选中的话其他理论都靠边的时代又来了…,ストーリー,0.9999999568966719
鬼滅の刃,热血番千千万，为什么就你这么好哭。平铺直叙，经典叙事，善恶分明的正邪对抗，甚至连一丝丝反转都不给你，但它似乎就是被（东亚）人民群众选中去挑战复联系列去主导“电影院”在地球的谢幕仪式，去成为时代印记的吧。我想，就是看着这么一群卓越的天才少年人前仆后继去殒命，打毫无胜算的战，对坚如磐石的恶嗤之以鼻，夸下必胜的海口然后被命运一个个淘汰，而我们之所以陷入椅子拔不出来无非就是莫名觉得，你们也许在为我而战。被情绪选中的话其他理论都靠边的时代又来了…,演技,0.9999999568966719
鬼滅の刃,视听效果牛逼，打戏设计超赞，叙事框架和节奏如大家都诟病的那样有问题。,ストーリー,0.9999508603525996
鬼滅の刃,吃爆米花吃晕碳了，感觉角色也都晕碳了，一直在看到过去的幻觉,演技,0.9270367617786505
鬼滅の刃,在纯制作层面，毫无疑问这就是如今的天花板，动作场面登峰造极，不过也不难看出是站在哪个巨人的肩膀上——《七龙珠》是所有动漫决斗场面设计之祖。,映像効果,0.2
鬼滅の刃,与其说剧情老套，不如说是恰到好处。,ストーリー,0.8960824573314224
鬼滅の刃,打斗场面画风华丽 善逸打狯岳的配乐太超过了 鸡皮疙瘩一阵阵的 狛治人生走马灯无论看多少次都是暴哭的程度,映像効果,0.5134145803726354
鬼滅の刃,打斗场面画风华丽 善逸打狯岳的配乐太超过了 鸡皮疙瘩一阵阵的 狛治人生走马灯无论看多少次都是暴哭的程度,音響,0.5134145803726354
鬼滅の刃,好歹水柱分量够了，没想到小黄黄给了杀6的机会，我的猪突猛进只能捅乌鸦[难过]不过有点冗长，交代上3的故事不是说不行，40多分钟比例还是给主角的戏份不多就有点。。。困😪,ストーリー,0.21192403686367678
鬼滅の刃,前半段故事是精彩的，打斗是华丽的，但是猗窝座的回忆杀太冗长了 也撑不起一个高潮，到最后观感下来了,ストーリー,0.9923976327376937
鬼滅の刃,前半段故事是精彩的，打斗是华丽的，但是猗窝座的回忆杀太冗长了 也撑不起一个高潮，到最后观感下来了,映像効果,0.9923976327376937
鬼滅の刃,动画制作真的是顶级的，音效画面动作戏很值得在电影院观看。从灌篮高手到排球少年，感觉日本动画剧场版这几年就是走文戏回忆不断闪回的路子，对于我这种对这部动画没什么感情的人来说当然会觉得有点慢节奏，不过还好，特别最后一段文戏写的不错。我以为全球票房这样只是因为这个动画本身的火热，结果真的不错,ストーリー,0.9999999999999982
鬼滅の刃,动画制作真的是顶级的，音效画面动作戏很值得在电影院观看。从灌篮高手到排球少年，感觉日本动画剧场版这几年就是走文戏回忆不断闪回的路子，对于我这种对这部动画没什么感情的人来说当然会觉得有点慢节奏，不过还好，特别最后一段文戏写的不错。我以为全球票房这样只是因为这个动画本身的火热，结果真的不错,映像効果,0.9999999999999982
鬼滅の刃,动画制作真的是顶级的，音效画面动作戏很值得在电影院观看。从灌篮高手到排球少年，感觉日本动画剧场版这几年就是走文戏回忆不断闪回的路子，对于我这种对这部动画没什么感情的人来说当然会觉得有点慢节奏，不过还好，特别最后一段文戏写的不错。我以为全球票房这样只是因为这个动画本身的火热，结果真的不错,音響,0.9999999999999982
鬼滅の刃,节奏太乱了，战斗被切的稀碎，敌我双方都来10个回忆还看个屁,ストーリー,0.6102263987204016
鬼滅の刃,IMAX版。虽不是粉丝，却被燃到了。这并不是一个动画电影，而只是动画剧集的延伸，一旦接受了这个事实，眼光就不会过于苛刻了。尽管俗套和拖沓的地方比比皆是，可是情感与能量那么丰沛。非黑即白的二元对立如此浅易平直，人物背负着血迹斑斑又何其相似的复仇史，悲愤驱使着每一次斩击和突进。战斗场面则是流光溢彩，华丽的视觉冲击让人大饱眼福。（btw 无限城这个充满变数的空间设定很加分，但叙事线发展不齐、推进节奏失衡等基础性问题还是要扣分…,ストーリー,0.2
